X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30,Y31,Y32,Y33,Y34,Y35,Y36,Y37,Y38,Y39,Y40,Y41,Y42,Y43,Y44,Y45,Y46,Y47,Y48,Y49,Y50,Y51,Y52,Y53,Y54,Y55,Y56,Y57,Y58,Y59,Y60,Y61,Y62,Y63,Y64,Y65,Y66,Y67,Y68,Y69,Y70,Y71,Y72,Y73,Y74,Y75,Y76,Y77,Y78,Y79,Y80,Y81,Y82,Y83,Y84,Y85,Y86,Y87,Y88,Y89,Y90,Y91,Y92,Y93,Y94,Y95,Y96,Y97,Y98,Y99,Y100,Y101,Y102,Y103,Y104,Y105
9490.234375,1006.40146319159,0.08323216768,0.273477717617659,5.66341096919609,2.1380063723259,273.580297170771,187.512756961656,361.211473658256,17598.0975029727,0.544661810613944,0.730752373995617,8.01070791195717,242.42833964305,261.127206880942,764.158063367747,0.731571387532318,14.3112604138672,8.94542214301626,2.76893473517159,19.7658097203978,2.44704374298991,1.57074466540862,10.4090392627194,262.941864172601,11.7068914812273,105.979828447545,408.668005939383,14.0829896473361,23.1380687602788,7.43062806125612,5.69525085950702,3.28219937130375,2.52414471300657,89.4941669294176,8.29710100434191,6.4703963649641,4.77817757536979,39.7142242461185,2.29726352367269,8.20230329889829,374.689417294954,8.18667799676544,3908.6847969073,7035.7906671133,13.4361506022575,4.60493250376227,1382.13718353476,5.0187273185973,1.91628687477356,2.75045036747776,9.77486388543618,31.9750004304334,91.3972794082634,421.570954897122,156.659486186008,35.6482082889954,348.131425225691,668.615516949263,122922.961968567,584.476769593827,4.89101748418735,3.80867913717917,3.50631403728249,0.0167901479039288,313.710356357412,218.386469637919,0.368283598517201,2.1974470346901,19.5906437549774,6.98459982826281e-05,34.7149696231407,0.098651961184655,190.977294453349,18.4850982658155,0.0904367062288242,0.843416,0.9559,0.291867,0.849036,0.920775,0.916672,0.298792,0.540693,0.851674,0.752588,0.98284,0.798265,7.72527,23.8852,0.735481,5.54195,1,1,1,1,1,0.999994,0.999869,0.711144,0.974128,0.997291,0.383778,0.998623,0.915656,3.91328,0.877397,0.550376,0.153619,0.800993,2.09475,0.62785,0.545321,0.1669,0.513165,0.647305,0.754498,0.29913,0.242006,0.653506,0.552497,0.843487,0.634056,2.43329,7.23854,0.365817,3.85615,0.999994,1,1,0.999993,0.999974,0.999725,0.998594,0.351703,0.748584,0.926398,0.274487,0.974209,0.665387,1.29235,0.567226,0.342687,0.0614474,0.458131,1.13719,0.937559,0.402612,0.973306,0.725693,0.725617,0.820384,0.794285,0.994929,0.880925,0.88093,0.646229,0.816843,0.815006,0.605604,0.111874,0.507087,0.116551,1.10759e-08,3.0501e-06,4.33784e-05,0.00043018,0.00445271,0.019669,0.808516,0.625551,0.711624,0.878593,0.530462,0.851737,0.964626,0.790914,0.979183,0.986423,0.8189,0.818894
5990.234375,5673.06812985825,0.00723292768,0.414906289046231,6.20886551465064,3.66877560309513,290.933238347242,213.565388540604,382.081038875647,21011.8906064209,0.576597294484912,0.756428049671293,8.24241522903034,247.079502433748,271.659121774559,782.648629405482,0.765130709566217,14.5555227089492,9.07975050122522,2.9083713548899,0.53659223118784,2.5710943759013,1.59472056902308,10.9596010604722,267.993410564353,12.1920399960788,115.3973041757,413.24744519172,14.2573015739416,23.5716970788629,7.50858081716163,5.77082337859099,3.35446214502637,2.59536773458931,90.151885050223,8.3626639182492,6.53345368980486,4.83891377168881,40.2830865215676,2.35391092251662,8.75537592459661,429.385549891639,8.23851045749842,3934.07339794357,7086.0444742199,13.5341405520063,4.65185193504189,1404.3344929518,5.10242775912593,1.95951831582159,2.83542890825029,10.1723534251851,33.9667016752466,91.7558451453151,423.438659177277,157.381919646084,35.8322231588839,349.939543306872,671.864614422187,123599.118552197,587.939667120329,4.92507891763445,3.84092669418243,3.53814683471015,0.016948294868785,316.801839007255,221.347194713447,0.374069948665569,2.25450755342209,20.1579789985304,7.26646951664808e-05,36.0520169769012,0.0989217159530474,191.508125552545,18.5373410098788,0.0906951918685109,0.425524,0.997563,0.432959,0.974335,0.988378,0.918454,0.347942,0.562282,0.860446,0.774382,0.9836,0.827992,8.73099,25.7468,0.999975,0.917729,1,1,1,1,1,0.999994,0.999871,0.932663,0.974461,0.99969,0.539022,0.999004,0.914138,7.82977,0.757963,0.629835,0.255774,0.670031,3.90152,0.186403,0.886349,0.229505,0.789725,0.858507,0.758107,0.333753,0.250781,0.667258,0.576922,0.852381,0.669419,2.62957,7.53148,0.976921,0.443594,1,1,1,0.999993,0.999974,0.999728,0.998613,0.685348,0.75021,0.975116,0.345455,0.989751,0.662291,2.0604,0.389794,0.407554,0.0986666,0.309558,1.66138,0.988295,0.422645,0.97351,0.748839,0.748676,0.818764,0.784831,0.995037,0.873454,0.873454,0.635383,0.79958,0.815824,0.60361,0.179904,0.515279,5.44828e+38,1.1028e-08,3.03181e-06,4.30713e-05,0.000428693,0.00443389,0.0195609,0.816457,0.625576,0.68681,0.879948,0.243862,0.851951,0.959623,0.796709,0.972599,0.978888,0.815712,0.815674
12990.234375,10339.7347965249,0.02723272768,0.556334860474802,6.75432006010518,5.19954483386436,14.3069407693873,239.618020119551,402.950604093039,24425.6837098692,0.608532778355879,0.782103725346969,8.47412254610351,51.8388318009735,282.191036668176,801.139195443218,0.798690031600115,14.7997850040312,9.21407885943417,3.04780797460821,0.803715518859073,2.69514500881269,1.61869647263754,11.510162858225,273.044956956106,12.6771885109303,124.814779903855,417.826884444056,14.4316135005471,24.0053253974469,7.58653357306715,5.84639589767496,3.426724918749,2.66659075617204,90.8096031710283,8.42822683215648,6.59651101464563,4.89964996800783,40.8519487970167,2.41055832136055,9.30844855029494,484.081682488325,8.29034291823141,3959.46199897984,7136.2982813265,13.632130501755,4.69877136632151,1426.53180236884,5.18612819965456,2.00274975686962,2.92040744902282,10.5698429649341,35.9584029200599,92.1144108823669,425.306363457433,158.10435310616,36.0162380287724,351.747661388053,675.113711895111,124275.275135827,591.40256464683,4.95914035108155,3.87317425118569,3.5699796321378,0.0171064418336413,319.893321657097,224.307919788976,0.379856298813937,2.31156807215408,20.7253142420834,7.54833920503335e-05,37.3890643306616,0.0991914707214398,192.03895665174,18.5895837539421,0.0909536775081976,0.197262,0.660561,0.680022,5.91561,1.76555,0.882462,8.5057,0.116085,0.0154848,0.545331,0.927312,0.0343081,6.38647,0.963393,159.383,0.664328,0.999996,1,1,1,1,0.999994,0.999872,0.814787,0.974779,0.999501,0.167969,0.99898,0.912605,4.37826,0.871386,0.531676,0.186591,0.784635,2.05917,0.0939542,1.96477,0.419876,2.46072,1.18854,0.678284,1.68549,0.0640627,0.0178588,0.230476,0.614444,0.0158348,2.19262,0.687221,58.4455,0.0672815,0.998738,1,1,0.999993,0.999975,0.99973,0.998629,0.476511,0.751775,0.968506,0.183234,0.987681,0.659194,1.3968,0.556533,0.327452,0.0787053,0.435385,1.1283,0.99493,0.427565,0.971396,0.7565,0.756479,0.909301,0.826675,0.991191,0.963224,0.963224,0.700582,0.997382,0.8268,0.592131,0.196714,0.491595,2.6629e-06,1.09816e-08,3.01376e-06,4.28174e-05,0.000427452,0.00441786,0.0194763,0.816123,0.625588,0.682523,0.895606,0.288858,0.852161,0.964239,0.791708,0.981711,0.988365,0.819898,0.819882
4240.234375,2561.95701874714,0.04723252768,0.697763431903374,7.29977460555973,6.73031406463359,31.6598819458579,265.670651698498,423.82016931043,27839.4768133175,0.640468262226847,0.807779401022644,8.70582986317668,56.4899945916712,292.722951561793,819.629761480954,0.832249353634013,0.148051599032518,9.34840721764313,3.18724459432652,1.07083880653031,2.81919564172408,1.642672376252,12.0607246559778,278.096503347858,13.1623370257818,134.232255632011,422.406323696393,14.6059254271526,24.438953716031,7.66448632897266,5.92196841675893,3.49898769247163,2.73781377775477,91.4673212918337,8.49378974606377,6.65956833948639,4.96038616432685,41.4208110724658,2.46720572020448,9.86152117599326,538.77781508501,8.34217537896439,3984.85060001611,7186.55208843309,13.7301204515038,4.74569079760113,1448.72911178588,5.2698286401832,2.04598119791766,3.00538598979535,10.967332504683,37.9501041648732,92.4729766194187,427.174067737589,158.826786566236,36.2002528986609,353.555779469234,678.362809368036,124951.431719456,594.865462173332,4.99320178452865,3.90542180818895,3.60181242956545,0.0172645887984975,322.984804306939,227.268644864505,0.385642648962305,2.36862859088606,21.2926494856364,7.83020889341862e-05,38.7261116844221,0.0994612254898321,192.569787750936,18.6418264980054,0.0912121631478843,0.88907,0.632212,0.0943029,1.1562,0.223992,0.726062,23.6872,0.366221,0.778505,1.71549,362.709,0.114691,3.53305,0.411647,0.120535,70.5178,0.97058,1,1,1,1,0.999994,0.999874,0.816955,0.975088,0.976666,0.28304,0.99546,0.911064,11.4675,0.682326,0.655263,0.315276,0.536899,5.29965,0.707503,0.0942873,0.0433752,0.633643,0.0199158,0.495781,3.49544,0.219234,0.313734,0.623308,24.3463,0.0647,1.29118,0.747787,2.60916,13.3758,0.368208,1,1,0.999994,0.999975,0.999733,0.998646,0.521081,0.753298,0.804074,0.149425,0.935644,0.656107,2.22059,0.365622,0.4212,0.0921524,0.276709,1.66794,0.876209,0.315295,0.959704,0.692202,0.692047,0.907963,0.834904,0.974182,0.948028,0.948041,0.611559,0.992945,0.763112,0.488433,0.107509,0.427472,0.0820577,0.0150913,0.000148922,6.21346e-05,0.000427009,0.00440042,0.0193782,0.720813,0.625611,0.58958,0.807689,0.727316,0.852367,0.861912,0.790918,0.985065,0.953173,0.780552,0.780641
11240.234375,7228.62368541381,0.06723232768,0.839192003331945,7.84522915101427,8.26108329540282,49.0128231223285,291.723283277446,444.689734527821,31253.2699167658,0.672403746097815,0.83345507669832,8.93753718024985,61.1411573823688,303.25486645541,838.12032751869,0.865808675667911,0.392313894114485,9.48273557585208,3.32668121404483,1.33796209420154,2.94324627463548,1.66664827986645,12.6112864537306,283.148049739611,13.6474855406333,143.649731360166,426.985762948729,14.7802373537581,24.8725820346151,7.74243908487817,5.9975409358429,3.57125046619426,2.80903679933751,92.1250394126391,8.55935265997105,6.72262566432715,5.02112236064587,41.989673347915,2.52385311904842,10.4145938016916,593.473947681695,8.39400783969738,4010.23920105238,7236.80589553969,13.8281104012525,4.79261022888075,1470.92642120292,5.35352908071183,2.08921263896569,3.09036453056789,11.364822044432,39.9418054096865,92.8315423564705,429.041772017744,159.549220026312,36.3842677685494,355.363897550415,681.61190684096,125627.588303086,598.328359699834,5.02726321797575,3.9376693651922,3.6336452269931,0.0174227357633537,326.076286956781,230.229369940033,0.391428999110673,2.42568910961805,21.8599847291894,8.11207858180388e-05,40.0631590381825,0.0997309802582245,193.100618850132,18.6940692420688,0.091470648787571,0.82064,0.651708,0.347887,2.65651,0.201528,0.234054,60.3514,0.719647,2.29215,3.89714,101.251,0.444964,0.612105,0.976299,0.305452,0.555884,1,1,1,1,1,0.999994,0.999876,0.986469,0.975384,0.999434,0.936347,0.998983,0.909511,26.1031,0.034489,0.746703,0.530222,0.23676,8.95254,0.593167,0.136433,0.181796,1.41367,0.383651,0.0985168,7.15198,0.469092,0.849106,1.25522,12.9632,0.254683,0.323365,0.780703,2.78756,0.0536527,0.999715,1,1,0.999994,0.999975,0.999735,0.998662,0.865835,0.754774,0.967467,0.743301,0.987418,0.653027,4.29133,0.228284,0.526549,0.199321,0.0348429,2.73717,0.956492,0.375647,0.965541,0.752804,0.752693,0.971431,0.958344,0.996182,0.981047,0.981051,0.65244,0.999236,0.76958,0.429977,0.104298,0.357652,1.2976e-05,1.08893e-08,2.97849e-06,4.22597e-05,0.000424709,0.00438312,0.0192835,0.725412,0.625637,0.634683,0.800688,0.303414,0.852564,0.95726,0.791253,0.939574,0.969724,0.834548,0.834574
7740.234375,11895.2903520805,0.08723212768,0.980620574760516,8.39068369646882,9.79185252617205,66.3657642987991,317.775914856393,465.559299745212,34667.063020214,0.704339229968783,0.859130752373996,9.16924449732302,65.7923201730665,313.786781349027,856.610893556426,0.89936799770181,0.636576189196453,9.61706393406104,3.46611783376314,1.60508538187277,3.06729690754687,1.69062418348091,13.1618482514834,288.199596131364,14.1326340554848,153.067207088321,431.565202201066,14.9545492803636,25.3062103531992,7.82039184078368,6.07311345492687,3.64351323991688,2.88025982092024,92.7827575334444,8.62491557387834,6.78568298916792,5.08185855696488,42.5585356233641,2.58050051789235,10.9676664273899,648.17008027838,8.44584030043036,4035.62780208865,7287.05970264629,13.9261003510012,4.83952966016037,1493.12373061996,5.43722952124047,2.13244408001373,3.17534307134042,11.7623115841809,41.9335066544998,93.1901080935223,430.9094762979,160.271653486388,36.5682826384378,357.172015631595,684.861004313884,126303.744886716,601.791257226336,5.06132465142285,3.96991692219546,3.66547802442076,0.0175808827282099,329.167769606624,233.190095015562,0.397215349259041,2.48274962835004,22.4273199727424,8.39394827018915e-05,41.400206391943,0.00100147005323375,193.631449949328,18.7463119861321,0.0917291344272577,0.911304,0.859978,0.103513,1.09223,0.36494,0.73518,15.6222,0.205681,0.384845,1.0099,48.2904,0.179803,4.99187,3.20434,1.49586,175.836,0.987218,1,1,1,1,0.999994,0.999877,0.629067,0.97567,0.94033,0.0578214,0.989919,0.907936,8.9595,0.866226,0.378084,1.96071,0.49617,5.30459,0.735968,0.365891,0.0403096,0.703302,0.0615459,0.521446,2.51169,0.124116,0.13763,0.370523,8.82253,0.0985044,1.69626,2.07702,5.63344,22.124,0.0663174,1,1,0.999994,0.999975,0.999738,0.998678,0.305923,0.756203,0.682709,0.00252326,0.897565,0.64993,1.98651,0.608439,0.161333,0.715814,0.191118,1.8616,0.881464,0.289281,0.961644,0.685445,0.685205,0.864684,0.808262,0.97722,0.934142,0.934182,0.670001,0.99399,0.757296,0.448766,0.137585,0.413262,0.0835959,0.000195354,4.78149e-06,4.22269e-05,0.000423368,0.00436609,0.01919,0.771593,0.625663,0.65636,0.806767,0.839631,0.852738,0.877093,0.775665,0.989295,0.995471,0.82494,0.824826
14740.234375,4117.5125743027,0.01123288768,0.0137109537692628,8.93613824192337,11.3226217569413,83.7187054752697,343.82854643534,486.428864962604,38080.8561236623,0.73627471383975,0.884806428049671,9.40095181439619,70.4434829637642,324.318696242644,875.101459594162,0.932927319735708,0.88083848427842,9.75139229226999,3.60555445348145,1.872208669544,3.19134754045826,1.71460008709537,13.7124100492362,293.251142523116,14.6177825703362,162.484682816477,436.144641453402,15.1288612069691,25.7398386717832,7.89834459668919,6.14868597401084,3.71577601363951,2.95148284250298,93.4404756542498,8.69047848778562,6.84874031400868,5.1425947532839,43.1273978988132,2.63714791673628,11.5207390530882,702.866212875065,8.49767276116335,4061.01640312492,7337.31350975289,14.02409030075,4.88644909143999,1515.321040037,5.5209299617691,2.17567552106176,3.26032161211295,12.1598011239299,43.925207899313,93.5486738305741,432.777180578056,160.994086946464,36.7522975083263,358.980133712776,688.110101786808,126979.901470346,605.254154752838,5.09538608486995,4.00216447919872,3.69731082184841,0.0177390296930662,332.259252256466,236.150820091091,0.403001699407409,2.53981014708203,22.9946552162954,8.67581795857442e-05,42.7372537457034,0.00127122482162612,194.162281048523,18.7985547301954,0.0919876200669444,2.49699,0.978646,0.0485302,0.0761902,0.738525,0.868788,4.29323,0.0936781,0.297145,0.00343832,27.9012,0.373797,8.80056,15.8988,0.651312,470.567,0.989703,1,1,1,1,0.999994,0.999879,0.367883,0.975946,0.840667,0.534168,0.97467,0.906141,6.22256,0.922863,0.475479,1.95745,0.606355,3.73181,0.819903,0.673615,0.0505325,0.235157,0.342852,0.67269,0.962073,0.0395715,0.201124,0.0487408,6.56837,0.223121,2.63821,5.24801,4.76944,35.6499,0.313464,1,1,0.999994,0.999975,0.99974,0.998695,0.0675291,0.757593,0.497982,0.341761,0.839338,0.646432,1.75691,0.661517,0.204828,0.715609,0.239187,1.63806,0.967174,0.408009,0.971744,0.730567,0.730563,0.886713,0.811664,0.98968,0.931126,0.931111,0.682305,0.981276,0.81707,0.593171,0.184075,0.445427,0.0629762,0.000111374,4.29543e-06,4.1935e-05,0.000421912,0.00434787,0.0190874,0.797853,0.6257,0.632311,0.888313,0.779073,0.853222,0.954216,0.792781,0.991673,0.994125,0.810496,0.810409
1396.484375,8784.17924096937,0.03123268768,0.155139525197834,9.48159278737791,12.8533909877105,101.07164665174,369.881178014288,28.2058025807512,41494.6492271106,0.768210197710718,0.910482103725347,9.63265913146936,75.0946457544619,334.850611136261,893.592025631897,0.966486641769606,1.12510077936039,9.88572065047895,3.74499107319976,2.13933195721524,3.31539817336965,1.73857599070983,14.262971846989,298.302688914869,15.1029310851877,171.902158544632,440.724080705739,15.3031731335746,26.1734669903673,7.97629735259471,6.22425849309481,3.78803878736214,3.02270586408571,94.0981937750552,8.75604140169291,6.91179763884945,5.20333094960292,43.6962601742623,2.69379531558021,12.0738116787866,757.56234547175,8.54950522189633,4086.40500416119,7387.56731685949,14.1220802504987,4.93336852271962,1537.51834945404,5.60463040229774,2.2189069621098,3.34530015288548,12.5572906636789,45.9169091441263,93.9072395676259,434.644884858211,161.71652040654,36.9363123782148,360.788251793957,691.359199259732,127656.058053976,608.717052279339,5.12944751831704,4.03441203620198,3.72914361927606,0.0178971766579224,335.350734906308,239.11154516662,0.408788049555777,2.59687066581402,23.5619904598484,8.95768764695969e-05,44.0743010994638,0.00154097959001849,194.693112147719,18.8507974742587,0.092246105706631,0.913641,0.973185,0.425923,33.6805,0.971478,0.333479,52.9424,0.692289,2.2666,3.53043,20.5851,0.521225,0.983626,0.999391,32.7444,0.995213,1,1,1,1,1,0.999994,0.99988,0.994102,0.976212,0.99977,0.996891,0.999057,0.904772,59.1227,0.0391651,0.223808,3.99528,1.72619,30.5141,0.80105,0.758848,0.278272,5.86119,0.803224,0.159373,6.65366,0.443537,0.842198,1.16947,5.56259,0.307755,0.894433,0.972988,3.16177,0.914303,1,1,1,0.999994,0.999976,0.999743,0.99871,0.945682,0.758937,0.97871,0.953186,0.991057,0.643804,6.98106,0.211031,0.12044,1.23601,1.01191,5.84075,0.677551,0.295502,0.908761,0.692111,0.692038,0.970938,0.959852,0.996716,0.981342,0.981343,0.686633,0.999241,0.566595,0.331297,0.0167847,0.291498,0.00276526,1.07562e-08,2.92741e-06,4.14344e-05,0.0004206,0.00433189,0.019001,0.443601,0.625726,0.681558,0.660974,0.219312,0.853095,0.963773,0.807073,0.997988,0.997591,0.819411,0.819342
8396.484375,13450.845907636,0.05123248768,0.296568096626406,4.07663410969196,14.3841602184797,118.424587828211,395.933809593235,49.0753677981425,44908.4423305589,0.800145681581686,0.936157779401023,9.86436644854254,79.7458085451595,345.382526029878,912.082591669633,1.0000459638035,1.36936307444235,1.02205390955669,3.88442769291807,2.40645524488647,3.43944880628104,1.76255189432429,14.8135336447418,303.354235306621,15.5880796000392,181.319634272787,445.303519958075,15.4774850601801,26.6070953089514,8.05425010850022,6.29983101217878,3.86030156108477,3.09392888566844,94.7559118958605,8.82160431560019,6.97485496369021,5.26406714592194,44.2651224497114,2.75044271442414,12.6268843044849,812.258478068435,8.60133768262931,4111.79360519746,7437.82112396609,14.2200702002475,4.98028795399924,1559.71565887108,5.68833084282637,2.26213840315783,3.43027869365802,12.9547802034278,47.9086103889396,94.2658053046777,436.512589138367,162.438953866617,37.1203272481033,362.596369875138,694.608296732657,128332.214637606,612.179949805841,5.16350895176414,4.06665959320523,3.76097641670371,0.0180553236227786,338.44221755615,242.072270242148,0.414574399704145,2.65393118454601,24.1293257034015,9.23955733534496e-05,45.4113484532243,0.00181073435841086,195.223943246915,18.9030402183221,0.0925045913463177,0.922106,0.563378,0.936067,84.9108,0.813348,0.33705,429.856,0.930235,4.95187,7.08327,15.5904,0.996261,0.999407,0.999994,46.5954,0.999992,1,1,1,1,1,0.999994,0.999882,0.992983,0.97647,0.999789,0.999837,0.999066,0.903046,70.2832,0.162158,0.261671,4.3056,2.17513,34.3282,0.774449,0.275455,0.749505,11.1832,0.432101,0.161491,20.6334,0.735089,1.48682,1.89805,4.76629,0.945096,0.998255,0.99987,0.821912,0.999782,1,1,1,0.999994,0.999976,0.999745,0.998726,0.957637,0.760248,0.97957,0.991209,0.991351,0.640608,7.70538,0.337418,0.141329,1.304,1.17299,6.24867,0.805528,0.356674,0.94346,0.760558,0.760521,0.970011,0.959688,0.996539,0.981151,0.981151,0.691065,0.897584,0.0510592,0.00969677,0.000862844,0.0120281,1.46657e-18,1.07124e-08,2.91087e-06,4.11343e-05,0.000419034,0.00431293,0.0188944,0.31238,0.625759,0.682053,0.560537,0.212587,0.853076,0.964883,0.806444,0.998904,0.997304,0.817287,0.817208
4896.484375,1524.91998171011,0.07123228768,0.437996668054977,4.62208865514651,15.914929449249,135.777529004681,421.986441172182,69.9449330155338,48322.2354340071,0.832081165452654,0.961833455076698,0.601725163593099,84.3969713358572,355.914440923495,930.573157707369,1.0336052858374,1.61362536952432,1.15638226776565,4.02386431263638,2.6735785325577,3.56349943919244,1.78652779793874,15.3640954424946,308.405781698374,16.0732281148907,190.737110000943,449.882959210411,15.6517969867856,27.0407236275354,8.13220286440573,6.37540353126275,3.9325643348074,3.16515190725118,95.4136300166659,8.88716722950748,7.03791228853098,5.32480334224096,44.8339847251605,2.80709011326807,13.1799569301832,866.95461066512,8.6531701433623,4137.18220623373,7488.07493107269,14.3180601499962,5.02720738527886,1581.91296828812,5.772031283355,2.30536984420587,3.51525723443055,13.3522697431768,49.9003116337529,94.6243710417295,438.380293418523,163.161387326693,37.3043421179917,364.404487956319,697.857394205581,129008.371221236,615.642847332343,5.19757038521124,4.09890715020849,3.79280921413137,0.0182134705876349,341.533700205993,245.032995317677,0.420360749852513,2.71099170327799,24.6966609469545,9.52142702373023e-05,46.7483958069847,0.00208048912680323,195.75477434611,18.9552829623854,0.0927630769860044,0.959547,0.782707,0.682342,40.4501,0.838955,0.295659,448.813,0.2455,0.602313,0.470534,12.4911,0.990297,0.999342,0.999994,32.9648,0.99999,1,1,1,1,1,0.999994,0.999883,0.993875,0.976718,0.999783,0.999824,0.999071,0.901521,71.3934,0.151658,0.235745,4.34268,2.23624,33.6913,0.880612,0.34525,0.445931,7.25984,0.485125,0.135543,21.1085,0.119751,0.357291,0.258413,4.20782,0.914716,0.997602,0.999757,0.591296,0.999554,1,1,1,0.999995,0.999976,0.999747,0.99874,0.957787,0.761508,0.979282,0.990977,0.991286,0.637643,7.77145,0.330924,0.126664,1.3116,1.19326,6.18129,0.589322,0.22974,0.93637,0.749383,0.749304,0.970003,0.959637,0.996705,0.98139,0.981399,0.694133,0.866517,0.0661881,0.0228197,0.000664979,0.0268838,1.42938e-18,1.06692e-08,2.8946e-06,4.08921e-05,0.000417846,0.00429805,0.0188141,0.334265,0.625769,0.6825,0.552889,0.214765,0.853369,0.964779,0.806742,0.998605,0.997094,0.817092,0.817013
11896.484375,6191.58664837677,0.09123208768,0.579425239483549,5.16754320060105,17.4456986800182,153.130470181152,448.03907275113,90.8144982329251,51736.0285374554,0.864016649323621,0.987509130752374,0.83343248066627,89.0481341265549,366.446355817112,949.063723745105,1.0671646078713,1.85788766460629,1.2907106259746,4.16330093235469,2.94070182022894,3.68755007210383,1.8105037015532,15.9146572402474,313.457328090127,16.5583766297422,200.154585729098,454.462398462748,15.8261089133911,27.4743519461195,8.21015562031124,6.45097605034672,4.00482710853002,3.23637492883391,96.0713481374713,8.95273014341476,7.10096961337174,5.38553953855998,45.4028470006096,2.863737512112,13.7330295558815,921.650743261805,8.70500260409528,4162.57080726999,7538.32873817929,14.416050099745,5.07412681655848,1604.11027770516,5.85573172388364,2.3486012852539,3.60023577520308,13.7497592829257,51.8920128785661,94.9829367787813,440.247997698678,163.883820786769,37.4883569878802,366.212606037499,701.106491678505,129684.527804866,619.105744858845,5.23163181865834,4.13115470721175,3.82464201155902,0.0183716175524911,344.625182855835,247.993720393206,0.426147100000881,2.76805222200998,25.2639961905075,9.8032967121155e-05,48.0854431607452,0.0023502438951956,196.285605445306,19.0075257064487,0.0930215626256911,0.955414,0.734708,0.836677,53.4047,0.683906,0.256166,359.532,0.144266,0.459867,0.29441,10.4219,0.987591,0.999223,0.999993,24.5053,0.999986,1,1,1,1,1,0.999995,0.999884,0.9944,0.976958,0.999777,0.999806,0.999076,0.899933,72.3123,0.138119,0.208596,4.37604,2.29165,33.0248,0.844779,0.0544512,0.594902,8.66444,0.26331,0.111491,18.7942,0.0732783,0.250946,0.143873,3.79726,0.897865,0.997483,0.999749,0.506716,0.999539,1,1,1,0.999995,0.999976,0.99975,0.998754,0.957544,0.762745,0.979,0.990939,0.991222,0.634629,7.82545,0.322753,0.111602,1.31835,1.21156,6.1107,0.728803,0.309852,0.950777,0.755835,0.755778,0.969977,0.959616,0.996707,0.981365,0.981374,0.696281,0.917051,0.0641696,0.018825,0.00102014,0.0210582,1.41172e-18,1.06269e-08,2.87849e-06,4.06486e-05,0.000416608,0.00428252,0.0187306,0.352072,0.625803,0.682903,0.52754,0.2169,0.853577,0.964682,0.806943,0.99827,0.996872,0.816813,0.816736
3146.484375,10858.2533150434,0.01523284768,0.72085381091212,5.7129977460556,18.9764679107874,170.483411357623,474.091704330077,111.684063450316,55149.8216409037,0.895952133194589,0.0638787436084733,1.06513979773944,93.6992969172526,376.978270710729,967.554289782841,1.1007239299052,2.10214995968826,1.42503898418356,4.302737552073,3.20782510790017,3.81160070501522,1.83447960516766,16.4652190380002,318.508874481879,17.0435251445937,209.572061457253,459.041837715084,16.0004208399966,27.9079802647036,8.28810837621675,6.52654856943068,4.07708988225265,3.30759795041665,96.7290662582766,9.01829305732205,7.1640269382125,5.44627573487899,45.9717092760587,2.92038491095593,14.2861021815799,976.34687585849,8.75683506482827,4187.95940830626,7588.58254528589,14.5140400494937,5.1210462478381,1626.3075871222,5.93943216441227,2.39183272630194,3.68521431597561,14.1472488226747,53.8837141233794,95.3415025158331,442.115701978834,164.606254246845,37.6723718577687,368.02072411868,704.355589151429,130360.684388496,622.568642385346,5.26569325210544,4.16340226421501,3.85647480898667,0.0185297645173473,347.716665505677,250.954445468734,0.431933450149248,2.82511274074197,25.8313314340605,0.000100851664005008,49.4224905145056,0.00261999866358797,196.816436544502,19.059768450512,0.0932800482653778,0.952403,0.917178,0.203328,12.7661,0.891961,0.523606,291.956,0.0791673,0.349226,0.165112,8.96613,0.985281,0.990154,0.999304,0.0066645,0.992526,1,1,1,1,1,0.999995,0.999886,0.99807,0.977189,0.999728,0.998141,0.99907,0.898329,68.3155,0.0275291,0.149098,4.29105,2.15771,30.5007,0.896742,0.682694,0.113227,3.18824,0.628945,0.274433,16.8472,0.0423143,0.177694,0.0686107,3.48489,0.886169,0.940889,0.969174,0.099606,0.867564,1,1,1,0.999995,0.999976,0.999752,0.998767,0.954259,0.763943,0.976807,0.970301,0.990562,0.631615,7.56298,0.253291,0.0795345,1.29841,1.16249,5.83048,0.469592,0.180901,0.947324,0.682799,0.68263,0.96881,0.959035,0.996658,0.981025,0.981035,0.697819,0.938175,0.427687,0.371761,0.0177804,0.378329,1.18097e-08,1.05842e-08,2.86267e-06,4.04333e-05,0.000415434,0.00426756,0.018653,0.659723,0.625836,0.678421,0.548729,0.232515,0.853769,0.963747,0.806986,0.99753,0.996209,0.816453,0.816389
